date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Feb22_2020-00,login5,53,443.21,937,163.5,47,500,0m0.004s,0m23.732s,904
Feb22_2020-01,login5,54,443.21,930,163.5,40,487,0m0.004s,0m23.856s,904
Feb22_2020-02,login5,53,444.42,1024,395.5,33,464,0m0.004s,0m23.807s,904
Feb22_2020-03,login5,53,444.65,1022,414.5,34,469,0m0.004s,0m23.832s,904
Feb22_2020-04,login5,50,442.72,974,166.8,30,428,0m0.004s,0m23.756s,905
Feb22_2020-05,login5,47,442.46,967,162.0,34,422,0m0.006s,0m23.714s,906
Feb22_2020-06,login5,47,442.55,978,152.4,31,407,0m0.004s,0m23.639s,905
Feb22_2020-07,login5,47,442.16,978,166.8,29,406,0m0.004s,0m24.061s,904
Feb22_2020-08,login5,48,442.39,989,168.0,25,403,0m0.004s,0m23.745s,904
Feb22_2020-09,login5,48,442.39,985,152.4,14,385,0m0.004s,0m23.901s,904
Feb22_2020-10,login5,50,445.29,998,133.4,22,456,0m0.004s,0m23.852s,904
Feb22_2020-11,login5,50,446.26,1014,290.8,18,437,0m0.004s,0m23.720s,904
Feb22_2020-12,login5,48,434.25,998,166.9,37,450,0m0.004s,0m23.771s,900
Feb22_2020-13,login5,53,437.12,1033,266.8,42,452,0m0.004s,0m23.665s,901
Feb22_2020-14,login5,56,435.71,1030,166.8,51,500,0m0.004s,0m23.798s,901
Feb22_2020-15,login5,57,436.56,1033,58.9,36,409,0m0.004s,0m23.715s,899
Feb22_2020-16,login5,54,441.24,1035,319.3,49,406,0m0.004s,0m23.875s,899
Feb22_2020-17,login5,51,438.53,1037,290.7,44,412,0m0.004s,0m23.983s,899
Feb22_2020-18,login5,48,435.86,1027,157.2,44,416,0m0.004s,0m23.783s,899
Feb22_2020-19,login5,48,435.8,1028,154.4,44,439,0m0.004s,0m24.282s,899
Feb22_2020-20,login5,47,436.35,1079,390.4,56,450,0m0.004s,0m23.946s,900
Feb22_2020-21,login5,46,436.19,1086,259.0,42,424,0m0.004s,0m23.773s,900
Feb22_2020-22,login5,46,435.73,1077,40.9,41,420,0m0.004s,0m23.885s,900
Feb22_2020-23,login5,47,437.31,1102,295.5,43,472,0m0.004s,0m23.826s,899
Feb14_2020-00,login1,35,415.61,681,371.6,66,635,0m0.004s,0m24.167s,904
Feb14_2020-01,login1,34,415.66,676,325.0,51,601,0m0.005s,0m24.042s,904
Feb14_2020-02,login1,34,415.84,680,319.1,35,567,0m0.004s,0m23.962s,904
Feb14_2020-03,login1,34,415.87,679,295.0,24,543,0m0.005s,0m24.174s,905
Feb14_2020-04,login1,34,416.71,688,262.0,54,589,0m0.004s,0m24.333s,905
Feb14_2020-05,login1,34,415.93,676,171.6,49,585,0m0.005s,0m25.197s,905
Feb14_2020-06,login1,34,415.97,678,155.0,45,557,0m0.004s,0m23.850s,905
Feb14_2020-07,login1,34,416.0,679,135.0,44,528,0m0.004s,0m23.783s,905
Feb14_2020-08,login1,35,415.63,678,75.0,42,637,0m0.004s,0m23.829s,905
Feb14_2020-09,login1,37,416.22,684,90.0,49,640,0m0.004s,0m23.906s,905
Feb14_2020-10,login1,40,415.58,692,85.0,102,782,0m0.004s,0m23.871s,907
Feb14_2020-11,login1,44,427.26,745,795.0,94,876,0m0.004s,0m24.400s,906
Feb14_2020-12,login1,46,419.14,721,85.0,86,793,0m0.004s,0m24.133s,906
Feb14_2020-13,login1,47,420.01,721,66.8,75,649,0m0.004s,0m23.815s,906
Feb14_2020-14,login1,53,423.15,748,170.0,72,635,0m0.004s,0m24.146s,908
Feb14_2020-15,login1,54,428.21,779,476.2,72,705,0m0.004s,0m23.889s,908
Feb14_2020-16,login1,50,425.59,751,157.1,55,645,0m0.004s,0m23.818s,744
Feb14_2020-17,login1,55,425.97,749,71.5,41,701,0m0.004s,0m24.722s,743
Feb14_2020-18,login1,49,430.09,753,490.5,32,658,0m0.004s,0m24.415s,743
Feb14_2020-19,login1,44,424.38,716,71.5,19,650,0m0.004s,0m24.107s,744
Feb14_2020-20,login1,40,423.78,708,90.0,46,619,0m0.004s,0m24.002s,908
Feb14_2020-21,login1,40,423.66,705,85.8,38,655,0m0.004s,0m23.825s,908
Feb14_2020-22,login1,39,423.45,697,90.0,44,632,0m0.005s,0m23.940s,908
Feb14_2020-23,login1,38,423.38,694,65.0,33,611,0m0.004s,0m23.944s,907
Feb27_2020-00,login3,65,449.07,876,133.3,54,599,0m0.004s,0m23.971s,903
Feb27_2020-01,login3,63,449.15,862,133.4,46,574,0m0.004s,0m23.813s,902
Feb27_2020-02,login3,62,449.46,871,143.0,43,553,0m0.004s,0m23.796s,902
Feb27_2020-03,login3,62,452.47,876,343.0,36,512,0m0.004s,0m24.053s,903
Feb27_2020-04,login3,61,452.56,882,338.2,33,504,0m0.004s,0m24.963s,903
Feb27_2020-05,login3,60,451.52,875,233.3,30,478,0m0.004s,0m23.983s,902
Feb27_2020-06,login3,60,450.37,886,128.6,23,484,0m0.004s,0m23.768s,902
Feb27_2020-07,login3,60,450.45,886,142.9,22,606,0m0.004s,0m23.837s,903
Feb27_2020-08,login3,64,450.66,881,43.0,56,773,0m0.004s,0m23.790s,903
Feb27_2020-09,login3,70,452.45,895,38.2,53,450,0m0.004s,0m23.763s,903
Feb27_2020-10,login3,76,453.89,910,47.8,85,877,0m0.004s,0m23.907s,905
Feb27_2020-11,login3,89,457.24,938,145.3,80,665,0m0.004s,0m23.849s,905
Feb27_2020-12,login3,90,460.99,943,133.4,86,578,0m0.004s,0m23.765s,904
Feb27_2020-13,login3,91,466.03,1061,2179.4,96,657,0m0.004s,0m25.650s,903
Feb27_2020-14,login3,88,461.71,941,33.4,94,625,0m0.004s,0m23.643s,903
Feb27_2020-15,login3,89,467.41,928,119.3,85,625,0m0.004s,0m23.778s,904
Feb27_2020-16,login3,93,479.22,953,45.3,78,572,0m0.004s,0m23.950s,904
Feb27_2020-17,login3,85,480.48,910,328.7,95,573,0m0.004s,0m23.913s,904
Feb27_2020-18,login3,80,488.32,903,138.2,64,605,0m0.004s,0m23.982s,905
Feb27_2020-19,login3,70,485.13,862,52.6,55,570,0m0.004s,0m23.762s,904
Feb27_2020-20,login3,65,493.02,847,43.0,27,552,0m0.004s,0m23.771s,903
Feb27_2020-21,login3,64,503.16,892,909.3,38,575,0m0.004s,0m23.904s,903
Feb27_2020-22,login3,68,399.17,861,23.8,67,554,0m0.004s,0m23.792s,904
Feb27_2020-23,login3,61,397.95,837,33.4,69,568,0m0.004s,0m23.756s,904
Feb01_2020-00,login3,27,154.81,150,63.2,49,547,0m0.003s,0m23.710s,894
Feb01_2020-01,login3,24,154.27,144,68.4,27,583,0m0.003s,0m23.727s,893
Feb01_2020-02,login3,24,154.07,137,11.1,22,516,0m0.003s,0m23.798s,893
Feb01_2020-03,login3,24,154.16,137,16.7,58,515,0m0.003s,0m24.122s,893
Feb01_2020-04,login3,24,154.34,139,16.7,42,497,0m0.003s,0m23.877s,894
Feb01_2020-05,login3,23,154.25,136,16.7,30,455,0m0.003s,0m23.743s,893
Feb01_2020-06,login3,23,154.11,136,16.7,27,445,0m0.003s,0m23.817s,893
Feb01_2020-07,login3,23,153.55,135,16.7,31,450,0m0.003s,0m23.728s,892
Feb01_2020-08,login3,23,153.72,136,22.3,41,444,0m0.003s,0m23.760s,892
Feb01_2020-09,login3,24,154.07,138,15.8,38,439,0m0.003s,0m23.728s,893
Feb01_2020-10,login3,25,154.27,139,11.1,30,436,0m0.003s,0m23.737s,893
Feb01_2020-11,login3,27,154.66,150,22.3,57,415,0m0.003s,0m23.832s,892
Feb01_2020-12,login3,25,154.53,147,11.1,58,423,0m0.003s,0m24.068s,891
Feb01_2020-13,login3,25,155.71,143,15.8,59,448,0m0.003s,0m23.781s,892
Feb01_2020-15,login3,23,155.17,131,11.1,71,476,0m0.003s,0m23.747s,893
Feb01_2020-16,login3,25,155.52,139,26.3,51,450,0m0.003s,0m23.904s,894
Feb01_2020-17,login3,27,157.01,144,22.2,37,392,0m0.003s,0m23.842s,894
Feb01_2020-18,login3,28,157.5,148,16.7,21,370,0m0.003s,0m23.834s,893
Feb01_2020-19,login3,28,158.67,150,27.8,41,359,0m0.003s,0m23.748s,893
Feb01_2020-20,login3,26,158.44,145,22.2,34,350,0m0.003s,0m23.750s,893
Feb01_2020-21,login3,27,158.68,147,22.3,47,332,0m0.003s,0m23.759s,893
Feb01_2020-22,login3,31,159.45,158,16.7,39,423,0m0.003s,0m23.814s,893
Feb01_2020-23,login3,26,160.79,146,27.8,38,350,0m0.003s,0m24.182s,892
Feb04_2020-00,login1,29,229.74,149,15.8,48,491,0m0.003s,0m24.058s,901
Feb04_2020-01,login1,27,229.18,135,16.7,47,454,0m0.003s,0m23.679s,901
Feb04_2020-02,login1,26,229.18,135,16.7,43,425,0m0.003s,0m23.693s,901
Feb04_2020-03,login1,24,229.2,148,27.8,45,406,0m0.003s,0m23.857s,901
Feb04_2020-04,login1,25,229.67,146,84.2,36,391,0m0.003s,0m24.292s,901
Feb04_2020-05,login1,25,229.43,134,16.7,30,382,0m0.003s,0m23.747s,901
Feb04_2020-06,login1,26,231.37,134,16.7,52,464,0m0.003s,0m23.574s,900
Feb04_2020-07,login1,28,233.11,138,16.7,68,1043,0m0.003s,0m23.666s,900
Feb04_2020-08,login1,29,233.18,139,15.8,59,646,0m0.003s,0m23.728s,900
Feb04_2020-09,login1,30,233.78,151,131.6,53,492,0m0.003s,0m23.798s,900
Feb04_2020-10,login1,36,235.6,168,184.2,79,589,0m0.003s,0m23.847s,900
Feb04_2020-11,login1,37,237.44,174,94.4,122,1064,0m0.003s,0m23.840s,901
Feb04_2020-12,login1,42,246.4,220,875.0,110,901,0m0.006s,0m23.848s,900
Feb04_2020-13,login1,43,241.16,194,210.5,91,717,0m0.003s,0m25.266s,899
Feb04_2020-14,login1,40,255.13,175,52.7,53,679,0m0.003s,0m24.014s,536
Feb04_2020-15,login1,48,259.54,340,1495.0,74,663,0m0.004s,0m28.636s,536
Feb04_2020-16,login1,48,267.6,606,1600.0,95,726,0m0.003s,0m25.071s,600
Feb04_2020-17,login1,46,267.58,533,2100.0,101,739,0m0.004s,0m25.646s,601
Feb04_2020-18,login1,41,263.32,193,416.7,83,722,0m0.004s,0m24.890s,601
Feb04_2020-19,login1,39,263.65,182,15.8,55,717,0m0.003s,0m23.849s,600
Feb04_2020-20,login1,36,270.85,170,16.7,42,594,0m0.003s,0m23.809s,600
Feb04_2020-21,login1,37,281.41,295,1570.0,28,590,0m0.004s,0m24.508s,600
Feb04_2020-22,login1,34,272.22,167,39.0,60,610,0m0.003s,0m23.719s,600
Feb04_2020-23,login1,34,272.73,167,21.1,68,587,0m0.003s,0m23.700s,600
Feb20_2020-00,login4,46,385.03,363,15.0,57,572,0m0.004s,0m23.773s,905
Feb20_2020-01,login4,46,385.14,358,26.4,46,559,0m0.004s,0m23.661s,907
Feb20_2020-02,login4,45,385.2,359,26.4,35,526,0m0.004s,0m23.727s,907
Feb20_2020-03,login4,42,385.2,348,30.0,22,502,0m0.005s,0m23.734s,907
Feb20_2020-04,login4,38,384.25,337,10.5,17,479,0m0.004s,0m23.859s,907
Feb20_2020-05,login4,33,383.64,325,31.6,10,473,0m0.004s,0m23.784s,908
Feb20_2020-06,login4,33,383.65,325,10.5,26,463,0m0.004s,0m23.839s,908
Feb20_2020-07,login4,34,383.75,327,47.5,27,458,0m0.004s,0m23.696s,908
Feb20_2020-08,login4,35,383.88,329,47.4,24,457,0m0.004s,0m23.852s,907
Feb20_2020-09,login4,36,384.26,331,26.4,27,481,0m0.004s,0m23.722s,908
Feb20_2020-10,login4,38,384.18,334,31.6,73,638,0m0.004s,0m23.840s,908
