date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Aug10_2020-00,login5,47,440.14,307,121.1,53,718,0m0.004s,0m3.879s,562
Aug10_2020-01,login5,43,439.12,297,47.4,63,715,0m0.004s,0m3.920s,561
Aug10_2020-02,login5,43,439.05,299,94.8,52,732,0m0.004s,0m5.118s,562
Aug10_2020-03,login5,41,438.74,290,42.1,57,719,0m0.004s,0m4.138s,562
Aug10_2020-04,login5,40,435.98,281,21.1,70,707,0m0.004s,0m4.002s,563
Aug10_2020-05,login5,39,435.94,277,26.3,72,694,0m0.004s,0m3.924s,563
Aug10_2020-06,login5,38,436.08,273,26.4,98,675,0m0.004s,0m3.924s,563
Aug10_2020-07,login5,39,437.33,272,57.9,84,650,0m0.004s,0m3.932s,563
Aug10_2020-08,login5,40,438.47,281,31.6,77,635,0m0.004s,0m4.021s,563
Aug10_2020-09,login5,44,439.82,295,52.7,93,770,0m0.004s,0m4.370s,863
Aug10_2020-10,login5,49,443.09,310,31.6,100,800,0m0.004s,0m3.923s,863
Aug10_2020-11,login5,62,446.65,343,60.0,83,821,0m0.004s,0m3.902s,863
Aug10_2020-12,login5,69,449.63,364,25.0,107,934,0m0.004s,0m4.008s,862
Aug10_2020-13,login5,73,450.82,378,20.0,125,966,0m0.004s,0m3.922s,863
Aug10_2020-14,login5,75,455.31,377,45.0,133,944,0m0.004s,0m3.998s,864
Aug10_2020-15,login5,76,453.73,381,80.0,139,951,0m0.004s,0m4.059s,864
Aug10_2020-16,login5,72,454.28,370,30.0,132,910,0m0.004s,0m3.891s,864
Aug10_2020-17,login5,78,457.5,410,180.0,166,1092,0m0.004s,0m3.926s,865
Aug10_2020-18,login5,70,473.4,376,105.3,153,980,0m0.004s,0m3.910s,865
Aug10_2020-19,login5,67,446.55,372,170.0,124,927,0m0.004s,0m4.039s,866
Aug10_2020-20,login5,62,450.48,355,910.5,117,855,0m0.007s,0m4.006s,866
Aug10_2020-21,login5,58,445.4,345,79.0,122,933,0m0.004s,0m3.928s,867
Aug10_2020-22,login5,54,444.05,341,142.1,114,904,0m0.004s,0m4.138s,866
Aug10_2020-23,login5,56,444.13,335,26.4,99,865,0m0.004s,0m3.872s,865
Aug02_2020-00,login5,47,401.95,316,194.9,36,676,0m0.004s,0m3.948s,515
Aug02_2020-01,login5,44,400.97,283,79.0,33,671,0m0.004s,0m3.912s,514
Aug02_2020-02,login5,44,400.98,287,79.0,8,665,0m0.004s,0m3.909s,515
Aug02_2020-03,login5,44,400.09,242,66.7,24,641,0m0.004s,0m3.895s,514
Aug02_2020-04,login5,41,399.46,231,73.7,42,636,0m0.004s,0m3.970s,513
Aug02_2020-05,login5,40,398.37,225,47.4,40,626,0m0.004s,0m3.931s,513
Aug02_2020-06,login5,40,398.35,225,68.4,38,613,0m0.004s,0m3.917s,513
Aug02_2020-07,login5,41,398.52,228,50.0,35,591,0m0.005s,0m3.861s,513
Aug02_2020-08,login5,40,398.29,225,52.6,33,579,0m0.004s,0m3.849s,513
Aug02_2020-09,login5,39,398.14,223,61.2,40,629,0m0.005s,0m3.882s,513
Aug02_2020-10,login5,40,398.4,226,21.1,41,634,0m0.004s,0m3.886s,513
Aug02_2020-11,login5,42,398.87,239,45.0,47,650,0m0.005s,0m3.988s,513
Aug02_2020-12,login5,45,400.04,286,122.2,74,644,0m0.005s,0m3.902s,513
Aug02_2020-13,login5,44,400.12,289,152.8,74,635,0m0.004s,0m3.933s,513
Aug02_2020-14,login5,48,401.02,297,142.2,76,636,0m0.004s,0m3.902s,513
Aug02_2020-15,login5,48,401.43,265,68.4,75,625,0m0.006s,0m4.288s,513
Aug02_2020-16,login5,46,402.28,307,263.2,81,658,0m0.004s,0m3.882s,513
Aug02_2020-17,login5,43,401.97,294,305.4,83,665,0m0.004s,0m4.142s,513
Aug02_2020-18,login5,44,401.51,258,173.6,79,665,0m0.004s,0m3.953s,513
Aug02_2020-19,login5,42,402.18,281,1010.5,78,650,0m0.004s,0m4.009s,512
Aug02_2020-20,login5,41,400.35,246,126.3,79,635,0m0.004s,0m3.916s,513
Aug02_2020-21,login5,43,400.67,252,110.5,83,641,0m0.004s,0m4.137s,513
Aug02_2020-22,login5,43,401.55,263,121.1,91,687,0m0.004s,0m3.867s,514
Aug02_2020-23,login5,46,403.69,279,285.0,103,798,0m0.004s,0m3.953s,514
Aug12_2020-00,login4,61,499.34,462,84.2,111,899,0m0.003s,0m3.913s,867
Aug12_2020-01,login4,61,500.42,458,80.0,105,871,0m0.003s,0m3.862s,866
Aug12_2020-02,login4,59,499.76,452,25.0,97,847,0m0.003s,0m3.929s,866
Aug12_2020-03,login4,55,498.63,440,15.0,103,827,0m0.003s,0m3.845s,866
Aug12_2020-04,login4,48,497.86,425,20.0,97,807,0m0.003s,0m3.920s,866
Aug12_2020-05,login4,46,497.21,416,26.3,88,757,0m0.003s,0m3.880s,867
Aug12_2020-06,login4,46,499.03,423,65.0,84,762,0m0.004s,0m3.895s,867
Aug12_2020-07,login4,49,500.07,429,15.8,86,773,0m0.003s,0m4.007s,867
Aug12_2020-08,login4,48,499.84,422,31.6,82,768,0m0.003s,0m3.895s,866
Aug12_2020-09,login4,48,494.21,433,35.0,87,799,0m0.003s,0m3.877s,865
Aug12_2020-10,login4,54,499.58,502,870.0,116,1006,0m0.006s,0m3.971s,865
Aug12_2020-11,login4,60,496.02,527,780.0,136,1071,0m0.005s,0m4.157s,866
Aug12_2020-12,login4,69,506.07,544,910.0,154,1089,0m0.005s,0m3.908s,866
Aug12_2020-13,login4,86,509.31,624,1129.4,107,1051,0m0.004s,0m3.923s,866
Aug12_2020-14,login4,80,496.74,536,120.0,120,1043,0m0.003s,0m3.937s,864
Aug12_2020-15,login4,77,499.72,548,180.0,167,1091,0m0.003s,0m3.914s,863
Aug12_2020-16,login4,73,506.22,595,890.0,120,1103,0m0.003s,0m3.990s,865
Aug12_2020-17,login4,71,492.13,563,95.2,101,1058,0m0.003s,0m3.933s,864
Aug12_2020-18,login4,77,496.36,658,1487.4,112,1058,0m0.007s,0m4.142s,865
Aug12_2020-19,login4,77,501.34,588,50.0,116,1040,0m0.003s,0m3.908s,866
Aug12_2020-20,login4,78,501.53,583,95.2,107,1034,0m0.004s,0m3.867s,865
Aug12_2020-21,login4,74,506.86,564,33.3,107,1011,0m0.003s,0m3.979s,866
Aug12_2020-22,login4,71,496.1,554,25.0,93,991,0m0.003s,0m3.908s,867
Aug12_2020-23,login4,73,496.37,553,60.0,78,939,0m0.003s,0m3.879s,867
Aug25_2020-00,login5,64,462.02,432,42.1,63,724,0m0.004s,0m3.893s,865
Aug25_2020-01,login5,62,460.74,439,35.0,78,736,0m0.004s,0m3.879s,864
Aug25_2020-02,login5,59,460.64,437,25.0,78,722,0m0.004s,0m3.886s,864
Aug25_2020-03,login5,54,460.12,414,36.9,64,687,0m0.005s,0m3.884s,864
Aug25_2020-04,login5,51,459.56,403,31.6,66,669,0m0.004s,0m4.025s,865
Aug25_2020-05,login5,50,459.4,393,20.0,60,650,0m0.004s,0m3.881s,864
Aug25_2020-06,login5,48,459.09,391,21.1,58,651,0m0.004s,0m3.899s,864
Aug25_2020-07,login5,50,459.79,403,35.0,56,623,0m0.004s,0m3.923s,864
Aug25_2020-08,login5,51,459.73,404,36.9,64,654,0m0.004s,0m3.879s,863
Aug25_2020-09,login5,61,462.15,434,25.0,73,652,0m0.004s,0m3.918s,864
Aug25_2020-10,login5,66,464.63,446,30.0,69,709,0m0.005s,0m3.911s,863
Aug25_2020-11,login5,76,467.26,495,90.0,106,801,0m0.004s,0m3.892s,863
Aug25_2020-12,login5,83,470.67,522,219.0,94,752,0m0.004s,0m5.610s,863
Aug25_2020-13,login5,83,488.04,524,225.0,82,741,0m0.005s,0m4.006s,863
Aug25_2020-14,login5,84,475.53,538,275.0,78,783,0m0.004s,0m4.077s,698
Aug25_2020-15,login5,86,486.09,558,1045.0,75,849,0m0.005s,0m3.965s,698
Aug25_2020-16,login5,91,485.7,562,125.0,58,849,0m0.004s,0m3.899s,699
Aug25_2020-17,login5,93,501.74,603,1142.9,59,844,0m0.007s,0m3.940s,699
Aug25_2020-18,login5,95,479.67,596,895.1,113,849,0m0.005s,0m3.977s,699
Aug25_2020-19,login5,90,474.3,572,325.0,93,840,0m0.004s,0m4.001s,699
Aug25_2020-20,login5,86,476.6,573,525.0,92,813,0m0.005s,0m3.906s,699
Aug25_2020-21,login5,78,473.88,537,250.0,99,817,0m0.005s,0m4.027s,699
Aug25_2020-22,login5,76,477.6,528,105.0,101,817,0m0.005s,0m4.111s,699
Aug25_2020-23,login5,77,477.15,526,35.0,102,781,0m0.005s,0m3.909s,699
Aug01_2020-00,login4,49,450.16,355,36.9,93,772,0m0.004s,0m3.902s,883
Aug01_2020-01,login4,49,450.15,340,21.1,95,801,0m0.004s,0m3.894s,882
Aug01_2020-02,login4,45,449.5,326,20.0,86,748,0m0.004s,0m3.893s,882
Aug01_2020-03,login4,42,449.03,326,21.1,93,827,0m0.004s,0m3.896s,882
Aug01_2020-04,login4,40,448.08,316,15.8,88,772,0m0.004s,0m4.021s,883
Aug01_2020-05,login4,40,448.07,313,21.1,83,741,0m0.004s,0m3.953s,882
Aug01_2020-06,login4,41,448.43,323,21.1,78,716,0m0.004s,0m4.011s,882
Aug01_2020-07,login4,40,448.23,314,21.1,77,687,0m0.004s,0m3.884s,882
Aug01_2020-08,login4,40,450.4,313,15.8,74,678,0m0.004s,0m3.998s,882
Aug01_2020-09,login4,41,450.58,314,21.1,79,703,0m0.004s,0m3.915s,883
Aug01_2020-10,login4,45,451.29,323,26.3,88,744,0m0.004s,0m3.891s,883
Aug01_2020-11,login4,40,449.91,308,1420.0,91,734,0m0.006s,0m4.645s,883
Aug01_2020-12,login4,39,449.91,308,1515.8,88,719,0m0.004s,0m3.922s,883
Aug01_2020-13,login4,43,450.44,315,1478.8,84,685,0m0.004s,0m4.149s,883
Aug01_2020-14,login4,44,452.22,320,1610.4,80,674,0m0.004s,0m3.892s,883
Aug01_2020-15,login4,43,431.17,317,1400.0,77,651,0m0.006s,0m3.939s,883
Aug01_2020-16,login4,44,434.69,322,1740.0,82,663,0m0.006s,0m4.751s,882
Aug01_2020-17,login4,45,434.89,310,610.5,78,696,0m0.004s,0m3.952s,883
Aug01_2020-18,login4,44,436.25,307,594.8,81,691,0m0.004s,0m4.111s,883
Aug01_2020-19,login4,42,435.98,300,26.3,79,660,0m0.004s,0m3.864s,883
Aug01_2020-20,login4,41,435.58,300,26.3,69,623,0m0.004s,0m4.006s,883
Aug01_2020-21,login4,40,437.27,298,110.5,77,618,0m0.004s,0m4.043s,883
Aug01_2020-22,login4,40,406.39,298,10.5,77,645,0m0.004s,0m3.972s,884
Aug01_2020-23,login4,40,406.61,300,726.4,53,713,0m0.006s,0m3.931s,883
Aug02_2020-00,login1,47,489.83,312,94.8,33,669,0m0.004s,0m3.876s,887
Aug02_2020-01,login1,45,489.47,298,31.6,10,669,0m0.004s,0m3.904s,888
Aug02_2020-02,login1,46,488.37,301,10.5,14,638,0m0.004s,0m3.865s,886
Aug02_2020-03,login1,44,487.93,295,10.5,42,638,0m0.004s,0m3.946s,886
Aug02_2020-04,login1,45,488.06,298,10.5,42,625,0m0.004s,0m3.858s,885
Aug02_2020-05,login1,43,487.85,293,22.2,39,620,0m0.004s,0m3.889s,885
Aug02_2020-06,login1,43,487.77,294,26.4,34,591,0m0.004s,0m3.984s,885
Aug02_2020-07,login1,42,488.56,334,121.1,33,584,0m0.004s,0m3.896s,885
Aug02_2020-08,login1,42,487.8,297,21.1,38,622,0m0.004s,0m3.861s,885
Aug02_2020-09,login1,45,488.27,303,15.8,41,637,0m0.004s,0m3.874s,883
Aug02_2020-10,login1,46,487.87,308,21.1,48,650,0m0.004s,0m3.887s,883
Aug02_2020-11,login1,50,488.44,328,79.0,76,647,0m0.004s,0m3.886s,883
Aug02_2020-12,login1,50,505.82,350,115.8,77,641,0m0.004s,0m3.981s,883
Aug02_2020-13,login1,51,505.33,319,21.1,76,637,0m0.004s,0m3.897s,883
Aug02_2020-14,login1,52,408.27,346,21.1,74,627,0m0.004s,0m4.070s,883
Aug02_2020-15,login1,53,410.73,338,21.1,81,657,0m0.004s,0m3.889s,883
Aug02_2020-16,login1,50,410.54,330,15.8,83,660,0m0.004s,0m3.871s,883
Aug02_2020-17,login1,50,410.93,335,21.1,81,670,0m0.004s,0m3.929s,883
Aug02_2020-18,login1,51,412.11,330,21.1,80,648,0m0.004s,0m3.940s,882
Aug02_2020-19,login1,52,413.04,351,68.5,83,639,0m0.004s,0m3.905s,883
Aug02_2020-20,login1,51,413.93,354,21.1,84,642,0m0.004s,0m3.900s,883
Aug02_2020-21,login1,49,411.15,342,36.9,89,691,0m0.004s,0m3.911s,884
Aug02_2020-22,login1,46,411.44,355,121.1,104,797,0m0.004s,0m3.866s,884
Aug02_2020-23,login1,51,412.59,360,785.0,99,841,0m0.004s,0m3.921s,884
Aug11_2020-00,login4,62,503.02,526,925.0,88,847,0m0.004s,0m4.223s,865
Aug11_2020-01,login4,59,497.31,488,25.0,78,834,0m0.003s,0m3.896s,864
