date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Sep12_2021-00,login4,43,490.96,468,47.4,11,1392,0m0.004s,0m3.919s,912
Sep12_2021-01,login4,38,489.96,450,36.9,11,1378,0m0.004s,0m3.926s,912
Sep12_2021-02,login4,36,489.53,437,20.0,17,1385,0m0.004s,0m3.906s,912
Sep12_2021-03,login4,36,489.85,438,20.0,28,1317,0m0.004s,0m3.921s,912
Sep12_2021-04,login4,36,489.85,439,15.8,27,1331,0m0.004s,0m3.916s,912
Sep12_2021-05,login4,35,489.52,434,21.1,25,1327,0m0.004s,0m3.915s,912
Sep12_2021-06,login4,34,489.25,430,21.1,17,1341,0m0.003s,0m3.905s,912
Sep12_2021-07,login4,34,489.22,430,45.0,18,1321,0m0.003s,0m3.904s,912
Sep12_2021-08,login4,36,489.58,438,58.0,9,1313,0m0.003s,0m3.925s,912
Sep12_2021-09,login4,36,489.67,439,55.0,8,1329,0m0.004s,0m3.921s,913
Sep12_2021-10,login4,38,487.65,447,25.0,14,1388,0m0.004s,0m3.943s,912
Sep12_2021-11,login4,38,488.88,443,30.0,13,1405,0m0.004s,0m3.935s,912
Sep12_2021-12,login4,39,489.13,447,21.1,12,1408,0m0.004s,0m4.090s,912
Sep12_2021-13,login4,43,490.4,463,15.8,10,1408,0m0.004s,0m3.963s,912
Sep12_2021-14,login4,44,490.96,475,31.6,14,1473,0m0.004s,0m3.936s,911
Sep12_2021-15,login4,45,491.14,477,21.1,29,1474,0m0.004s,0m6.751s,911
Sep12_2021-16,login4,44,490.58,465,31.6,24,1467,0m0.003s,2m45.791s,911
Sep12_2021-17,login4,46,491.65,474,30.0,16,1461,0m0.004s,1m15.918s,912
Sep12_2021-18,login4,47,492.42,491,20.0,16,1459,0m0.004s,0m4.012s,910
Sep12_2021-19,login4,46,492.1,483,20.0,16,1456,0m0.004s,0m3.924s,911
Sep12_2021-20,login4,48,501.65,490,126.3,16,1456,0m0.004s,0m3.959s,911
Sep12_2021-21,login4,48,494.19,489,25.0,17,1450,0m0.004s,0m3.946s,911
Sep12_2021-22,login4,49,495.08,498,15.8,19,1450,0m0.003s,0m3.978s,911
Sep12_2021-23,login4,45,494.59,484,35.0,17,1473,0m0.004s,0m3.926s,911
Sep09_2021-00,login2,49,486.67,493,20.0,47,1200,0m0.004s,0m3.932s,915
Sep09_2021-01,login2,47,488.58,491,368.4,63,1199,0m0.004s,0m4.019s,915
Sep09_2021-02,login2,45,487.65,488,175.0,69,1200,0m0.004s,0m3.969s,915
Sep09_2021-03,login2,42,485.81,468,135.0,63,1178,0m0.004s,0m3.947s,915
Sep09_2021-04,login2,42,485.28,468,165.0,59,1142,0m0.004s,0m3.911s,915
Sep09_2021-05,login2,43,486.97,478,130.0,69,1140,0m0.004s,0m3.961s,917
Sep09_2021-06,login2,41,485.46,476,73.8,71,1310,0m0.004s,0m3.969s,916
Sep09_2021-07,login2,42,488.69,489,220.0,79,1388,0m0.004s,0m3.968s,916
Sep09_2021-08,login2,41,487.51,480,120.0,101,1304,0m0.004s,0m4.021s,915
Sep09_2021-09,login2,45,486.62,496,728.7,116,1257,0m0.007s,0m4.626s,915
Sep09_2021-10,login2,49,489.4,471,25.0,134,1233,0m0.004s,0m4.036s,916
Sep09_2021-11,login2,54,490.63,494,20.0,129,1358,0m0.004s,0m3.961s,917
Sep09_2021-12,login2,59,494.24,524,75.0,185,1465,0m0.004s,0m4.077s,916
Sep09_2021-13,login2,62,493.68,548,55.0,146,1443,0m0.004s,0m4.015s,915
Sep09_2021-14,login2,67,495.59,573,30.0,69,1421,0m0.004s,0m3.959s,916
Sep09_2021-15,login2,72,502.46,615,1610.0,68,1364,0m0.004s,0m4.198s,917
Sep09_2021-16,login2,73,498.32,599,40.0,71,1377,0m0.004s,0m3.950s,917
Sep09_2021-17,login2,76,500.48,604,65.0,82,1351,0m0.004s,0m3.981s,916
Sep09_2021-18,login2,73,500.45,591,25.0,109,1413,0m0.004s,0m5.590s,465
Sep09_2021-19,login2,65,498.83,554,45.0,97,1436,0m0.004s,0m4.034s,465
Sep09_2021-20,login2,62,499.48,547,80.0,100,1486,0m0.004s,0m3.988s,546
Sep09_2021-21,login2,63,501.75,556,165.0,104,1457,0m0.004s,0m3.940s,546
Sep09_2021-22,login2,61,501.17,546,140.0,106,1536,0m0.004s,0m3.953s,547
Sep09_2021-23,login2,55,499.82,519,35.0,100,1519,0m0.004s,0m4.312s,546
Sep18_2021-00,login5,36,250.55,249,15.8,32,1813,0m0.004s,0m3.893s,910
Sep18_2021-01,login5,33,249.67,233,15.8,31,1803,0m0.004s,0m4.025s,911
Sep18_2021-02,login5,34,249.89,238,15.8,30,1801,0m0.004s,0m3.929s,909
Sep18_2021-03,login5,32,249.25,226,10.5,30,1799,0m0.004s,0m3.955s,909
Sep18_2021-04,login5,32,249.17,222,15.8,31,1800,0m0.004s,0m3.928s,909
Sep18_2021-05,login5,31,248.86,218,16.7,30,1812,0m0.004s,0m3.944s,910
Sep18_2021-06,login5,32,249.06,222,16.7,30,1816,0m0.004s,0m3.925s,910
Sep18_2021-07,login5,31,249.42,218,11.1,32,1816,0m0.004s,0m3.924s,458
Sep18_2021-08,login5,31,250.2,214,15.8,30,1815,0m0.004s,0m9.342s,545
Sep18_2021-09,login5,30,250.42,210,16.7,19,1812,0m0.004s,0m3.931s,544
Sep18_2021-10,login5,30,253.42,214,15.8,30,1802,0m0.004s,0m3.942s,544
Sep18_2021-11,login5,34,254.64,232,21.1,24,1793,0m0.004s,0m3.937s,544
Sep18_2021-12,login5,31,254.32,223,16.7,21,1784,0m0.004s,0m3.946s,544
Sep18_2021-13,login5,30,253.76,216,11.1,21,1768,0m0.004s,0m3.940s,544
Sep18_2021-14,login5,30,254.2,214,16.7,22,1773,0m0.004s,0m3.956s,544
Sep18_2021-15,login5,31,254.59,224,10.5,24,1831,0m0.004s,0m3.948s,544
Sep18_2021-16,login5,34,254.75,236,22.2,28,1769,0m0.004s,0m3.929s,544
Sep18_2021-17,login5,36,255.19,248,26.3,26,1763,0m0.004s,0m3.953s,544
Sep18_2021-18,login5,34,255.21,240,27.8,24,1757,0m0.004s,0m3.958s,544
Sep18_2021-19,login5,32,254.63,235,26.3,17,1737,0m0.004s,0m3.961s,542
Sep18_2021-20,login5,31,254.59,234,15.8,31,1755,0m0.004s,0m3.959s,542
Sep18_2021-21,login5,30,254.26,226,16.7,24,1702,0m0.004s,0m3.942s,543
Sep18_2021-22,login5,29,254.36,221,16.7,31,1620,0m0.004s,0m4.003s,543
Sep18_2021-23,login5,28,254.65,222,15.8,52,1569,0m0.004s,0m3.996s,543
Sep22_2021-00,login4,46,354.6,352,21.1,27,1537,0m0.004s,0m3.953s,913
Sep22_2021-01,login4,44,353.59,335,10.5,25,1536,0m0.004s,0m3.982s,914
Sep22_2021-02,login4,42,352.82,319,11.1,24,1523,0m0.004s,0m3.938s,914
Sep22_2021-03,login4,35,350.98,292,15.8,19,1499,0m0.004s,0m3.952s,914
Sep22_2021-04,login4,31,350.03,280,26.4,22,1492,0m0.004s,0m3.940s,914
Sep22_2021-05,login4,30,349.84,276,15.8,30,1492,0m0.004s,0m4.012s,914
Sep22_2021-06,login4,32,351.26,305,26.4,37,1479,0m0.003s,0m3.965s,914
Sep22_2021-07,login4,30,350.81,287,26.4,37,1473,0m0.004s,0m3.958s,914
Sep22_2021-08,login4,33,352.73,300,21.1,55,1467,0m0.017s,0m4.009s,915
Sep22_2021-09,login4,36,354.29,313,26.4,66,1462,0m0.004s,0m3.939s,915
Sep22_2021-10,login4,46,397.06,355,120.0,57,1459,0m0.004s,0m4.039s,916
Sep22_2021-11,login4,51,410.35,457,1640.0,46,1498,0m0.006s,0m4.079s,917
Sep22_2021-12,login4,60,402.6,441,30.0,39,1516,0m0.004s,0m4.179s,914
Sep22_2021-13,login4,68,405.36,460,50.0,44,1460,0m0.004s,0m3.948s,914
Sep22_2021-14,login4,69,408.75,493,30.0,28,1521,0m0.004s,0m4.073s,912
Sep22_2021-15,login4,66,410.24,484,410.0,16,1566,0m0.004s,0m4.056s,913
Sep22_2021-16,login4,66,424.14,474,125.0,16,1553,0m0.004s,0m3.923s,914
Sep22_2021-17,login4,56,437.08,436,250.0,16,1588,0m0.005s,0m3.957s,916
Sep22_2021-00,login5,41,357.13,300,21.1,27,1536,0m0.004s,0m3.943s,914
Sep22_2021-01,login5,40,356.86,298,57.9,25,1536,0m0.004s,0m3.943s,915
Sep22_2021-02,login5,39,356.31,287,15.8,24,1523,0m0.004s,0m3.954s,915
Sep22_2021-03,login5,38,355.62,279,10.5,18,1499,0m0.004s,0m3.945s,915
Sep22_2021-04,login5,38,355.59,281,15.8,22,1492,0m0.004s,0m3.975s,915
Sep22_2021-05,login5,36,355.32,275,15.8,30,1492,0m0.004s,0m4.016s,915
Sep22_2021-06,login5,36,355.15,267,15.8,37,1479,0m0.004s,0m3.959s,915
Sep22_2021-07,login5,35,356.4,261,15.8,38,1473,0m0.004s,0m3.941s,915
Sep22_2021-08,login5,36,357.75,266,16.7,60,1467,0m0.004s,0m3.921s,917
