date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Dec25_2020-00,login5,36,502.08,288,105.3,84,948,0m0.005s,0m4.231s,875
Dec25_2020-01,login5,34,501.85,278,77.8,79,914,0m0.005s,0m3.908s,875
Dec25_2020-02,login5,34,501.84,277,63.2,97,1041,0m0.005s,0m4.082s,876
Dec25_2020-03,login5,34,502.04,280,84.3,121,949,0m0.005s,0m3.929s,876
Dec25_2020-04,login5,33,501.65,276,73.8,140,918,0m0.005s,0m3.920s,877
Dec25_2020-05,login5,33,501.66,276,58.0,106,879,0m0.005s,0m3.938s,876
Dec25_2020-06,login5,34,501.79,278,79.1,63,826,0m0.005s,0m3.922s,877
Dec25_2020-07,login5,34,501.79,277,88.9,72,877,0m0.005s,0m3.975s,876
Dec25_2020-08,login5,34,502.19,278,73.8,73,860,0m0.005s,0m3.954s,876
Dec25_2020-09,login5,33,437.24,274,42.1,47,843,0m0.005s,0m3.917s,875
Dec25_2020-10,login5,32,437.06,273,10.5,36,907,0m0.005s,10m55.455s,876
Dec25_2020-11,login5,32,434.35,267,26.3,139,913,0m0.005s,0m3.901s,876
Dec25_2020-12,login5,33,434.53,272,21.1,135,789,0m0.005s,0m3.893s,876
Dec25_2020-13,login5,33,434.69,277,121.0,66,783,0m0.005s,0m3.913s,876
Dec25_2020-14,login5,33,434.7,275,15.8,76,792,0m0.005s,0m3.892s,876
Dec25_2020-15,login5,36,436.38,296,473.7,81,686,0m0.005s,0m3.975s,876
Dec25_2020-16,login5,36,435.57,285,21.1,76,685,0m0.005s,0m3.860s,876
Dec25_2020-17,login5,36,435.73,285,27.8,97,801,0m0.005s,0m3.892s,876
Dec25_2020-18,login5,34,435.43,286,142.2,115,897,0m0.005s,0m4.152s,877
Dec25_2020-19,login5,34,434.93,281,57.9,120,815,0m0.005s,0m3.889s,876
Dec25_2020-20,login5,34,435.0,279,68.4,112,780,0m0.005s,0m3.994s,876
Dec25_2020-21,login5,35,435.29,284,1553.0,100,839,0m0.005s,0m3.899s,876
Dec25_2020-22,login5,34,435.32,279,1047.4,110,861,0m0.005s,0m3.912s,876
Dec25_2020-23,login5,34,435.97,279,1742.3,90,967,0m0.005s,0m3.927s,875
Dec08_2020-00,login2,48,408.63,306,68.5,142,1120,0m0.005s,0m4.155s,505
Dec08_2020-01,login2,45,408.03,294,31.6,129,1027,0m0.005s,0m4.606s,505
Dec08_2020-02,login2,42,407.04,279,37.0,130,938,0m0.005s,0m4.473s,505
Dec08_2020-03,login2,42,408.05,276,21.1,131,1030,0m0.005s,0m4.012s,505
Dec08_2020-04,login2,42,408.61,282,25.0,125,853,0m0.005s,0m4.042s,505
Dec08_2020-05,login2,44,411.01,290,26.4,127,850,0m0.005s,0m4.858s,506
Dec08_2020-06,login2,45,410.98,293,26.4,134,921,0m0.005s,0m3.907s,511
Dec08_2020-07,login2,46,411.34,296,21.1,170,879,0m0.005s,0m4.187s,510
Dec08_2020-08,login2,54,413.27,318,121.1,135,822,0m0.005s,0m4.043s,593
Dec08_2020-09,login2,55,413.92,328,26.4,172,881,0m0.005s,0m4.228s,593
Dec08_2020-10,login2,57,414.71,339,60.0,180,1401,0m0.005s,0m3.909s,593
Dec08_2020-11,login2,64,418.04,374,128.6,183,1144,0m0.005s,0m4.047s,593
Dec08_2020-12,login2,66,419.1,384,155.0,211,963,0m0.005s,0m3.930s,592
Dec08_2020-13,login2,75,424.88,407,89.5,223,1028,0m0.005s,0m3.893s,592
Dec08_2020-14,login2,77,427.64,420,26.3,217,1097,0m0.005s,0m3.924s,593
Dec08_2020-15,login2,72,428.03,409,290.0,223,1074,0m0.006s,0m4.074s,593
Dec08_2020-16,login2,76,430.37,424,85.0,171,1055,0m0.005s,0m4.167s,593
Dec08_2020-17,login2,71,441.71,474,1450.0,190,1353,0m0.006s,0m4.298s,593
Dec08_2020-18,login2,71,432.08,400,26.4,211,1276,0m0.005s,0m3.909s,592
Dec08_2020-19,login2,70,433.86,467,637.9,187,1170,0m0.006s,0m4.679s,658
Dec08_2020-20,login2,63,435.04,397,30.0,167,1079,0m0.005s,0m4.159s,658
Dec08_2020-21,login2,57,435.68,437,1033.2,144,860,0m0.006s,0m4.397s,657
Dec08_2020-22,login2,58,434.3,399,160.0,98,776,0m0.005s,0m4.036s,658
Dec08_2020-23,login2,61,435.31,426,210.0,128,836,0m0.005s,0m3.890s,656
Dec28_2020-00,login4,23,447.03,229,16.7,98,1128,0m0.005s,0m3.898s,874
Dec28_2020-01,login4,23,447.02,227,55.6,89,1095,0m0.005s,0m3.910s,873
Dec28_2020-02,login4,23,447.02,227,26.3,126,995,0m0.005s,0m3.900s,874
Dec28_2020-03,login4,23,447.08,227,10.5,85,1018,0m0.005s,0m3.940s,874
Dec28_2020-04,login4,24,447.16,229,11.1,87,952,0m0.005s,0m3.891s,873
Dec28_2020-05,login4,24,447.15,231,16.7,89,943,0m0.005s,0m3.957s,873
Dec28_2020-06,login4,24,447.16,229,16.7,91,910,0m0.005s,0m3.898s,874
Dec28_2020-07,login4,24,447.47,231,16.7,142,918,0m0.005s,0m3.905s,874
Dec28_2020-08,login4,25,447.97,231,21.1,87,906,0m0.005s,0m3.947s,874
Dec28_2020-09,login4,24,447.72,229,15.8,127,994,0m0.005s,0m3.912s,875
Dec28_2020-10,login4,24,447.73,229,22.2,142,1079,0m0.005s,0m3.862s,875
Dec28_2020-11,login4,23,447.58,227,16.7,119,1176,0m0.005s,0m3.878s,875
Dec28_2020-12,login4,23,447.57,227,15.8,142,1242,0m0.005s,0m3.923s,874
Dec28_2020-13,login4,23,447.57,227,26.4,108,1445,0m0.005s,0m3.996s,877
Dec28_2020-14,login4,24,447.73,231,33.3,96,1166,0m0.005s,0m3.915s,876
Dec28_2020-15,login4,24,447.73,231,16.7,141,1135,0m0.005s,0m3.892s,876
