date-hour,login-node,wusers,memory-used,running-process,cpu_usage %,running-jobs,total-jobs,time-to-ls,time-for-1G,df-usage
Jul08_2021-00,login1,48,476.14,267,465.0,84,802,0m0.005s,0m23.850s,896
Jul08_2021-01,login1,48,471.91,248,73.7,82,748,0m0.005s,0m23.724s,896
Jul08_2021-02,login1,50,471.15,256,26.3,85,894,0m0.005s,0m23.842s,896
Jul08_2021-03,login1,47,470.73,258,126.4,60,803,0m0.005s,0m23.791s,896
Jul08_2021-04,login1,40,469.61,313,435.0,55,786,0m0.010s,0m26.741s,897
Jul08_2021-05,login1,40,470.21,238,136.8,51,771,0m0.005s,0m23.950s,898
Jul08_2021-06,login1,40,469.29,236,126.4,56,747,0m0.004s,0m24.076s,898
Jul08_2021-07,login1,42,470.61,242,131.7,53,751,0m0.005s,0m23.913s,897
Jul08_2021-08,login1,41,474.91,247,221.1,66,820,0m0.005s,0m24.408s,897
Jul08_2021-09,login1,50,478.23,263,242.2,111,810,0m0.005s,0m23.809s,898
Jul08_2021-10,login1,60,402.85,296,225.0,133,910,0m0.005s,0m24.349s,898
Jul08_2021-11,login1,67,399.79,335,500.0,154,1020,0m0.005s,0m23.976s,901
Jul08_2021-12,login1,74,398.14,362,75.0,151,1170,0m0.005s,0m27.045s,654
Jul08_2021-13,login1,72,400.35,352,25.0,152,1173,0m0.005s,0m24.125s,659
Jul08_2021-14,login1,80,407.02,372,105.0,163,1106,0m0.004s,0m24.227s,660
Jul08_2021-15,login1,85,414.3,419,180.0,171,1114,0m0.005s,0m23.930s,532
Jul08_2021-16,login1,82,432.79,441,490.0,176,1085,0m0.006s,0m24.198s,537
Jul08_2021-17,login1,78,432.14,433,210.0,153,1053,0m0.005s,0m24.028s,531
Jul08_2021-18,login1,74,435.76,419,215.0,127,1063,0m0.005s,0m24.829s,451
Jul08_2021-19,login1,75,435.21,383,190.0,100,1000,0m0.005s,0m23.915s,451
Jul08_2021-20,login1,73,440.05,440,1715.0,56,924,0m0.009s,0m24.906s,451
Jul08_2021-21,login1,68,434.03,367,120.0,62,859,0m0.007s,0m24.521s,531
Jul08_2021-22,login1,65,435.47,360,150.0,113,983,0m0.005s,0m26.482s,531
Jul08_2021-23,login1,60,435.08,315,268.5,137,978,0m0.006s,0m25.325s,531
Jul02_2021-00,login4,37,419.46,188,21.1,17,1437,0m0.004s,0m24.029s,893
Jul02_2021-01,login4,35,419.29,182,26.4,20,1406,0m0.005s,0m23.968s,893
Jul02_2021-02,login4,36,419.55,184,36.9,23,1344,0m0.005s,0m24.115s,893
Jul02_2021-03,login4,35,419.27,176,31.6,23,1250,0m0.004s,0m24.011s,893
Jul02_2021-04,login4,36,419.42,178,31.6,23,1239,0m0.004s,0m23.916s,894
